"","screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type","stripped_text"
"1","ashleylackore","1010322966",2017-09-22 17:12:46,"911277102493720576","""Do you drive tractor for your dad?""

""Does a John Deere riding lawn mower count?"" -Me",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Do you drive tractor for your dad?""

""Does a John Deere riding lawn mower count?"" -Me"
"2","CooperTrustee","555293085",2017-09-22 17:09:46,"911276347783286784","@KeithRabidoux You know you worked for John Deere for 14 years when you know exactly where Walton, ON is...",0,0,FALSE,NA,FALSE,NA,"911274312660869120","298106107","KeithRabidoux","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"KeithRabidoux","298106107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@KeithRabidoux You know you worked for John Deere for 14 years when you know exactly where Walton, ON is..."
"3","UKTractorSales","853261302109700096",2017-09-22 17:06:55,"911275631488278528","eBay: John Deere Tractor Green &amp; Yellow Gloss Enamel paint 400ml Aerosols https://t.co/zihaBJWZ2h #tractors #farming https://t.co/hjaH4WVJQI",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","911275628032172032","http://pbs.twimg.com/media/DKWAWwVUIAAM4hU.jpg","https://twitter.com/UKTractorSales/status/911275631488278528/photo/1",NA,"rssdata.net/PpmY3d","http://rssdata.net/PpmY3d",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: John Deere Tractor Green &amp; Yellow Gloss Enamel paint 400ml Aerosols "
"4","USTractorSales","853266060413468672",2017-09-22 17:06:15,"911275461937840128","eBay: 2005 John Deere JD 5103 Tractor With Brush Hog https://t.co/vRMkknn0Dt #tractors #farming https://t.co/6FfRNsi7yE",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","911275457491775488","http://pbs.twimg.com/media/DKWAM1BUMAAbQlU.jpg","https://twitter.com/USTractorSales/status/911275461937840128/photo/1",NA,"rssdata.net/PpmX8z","http://rssdata.net/PpmX8z",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: 2005 John Deere JD 5103 Tractor With Brush Hog "
"5","Lonagro","408333797",2017-09-22 17:02:31,"911274523118456832","John Deere 5042C special combination promotion. Contact us today for more information. https://t.co/qY56QD9G3h",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Facebook",NA,NA,NA,NA,"fb.me/8XFqr0lZH","http://fb.me/8XFqr0lZH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 5042C special combination promotion. Contact us today for more information. "
"6","tractors_online","2792351902",2017-09-22 17:02:09,"911274428872495104","See This: John Deere 40/50 Series, 35.00 GBP. https://t.co/dnq8Yq0vEv https://t.co/AaaToOYmuY",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Webman StockTweet V2","911274427488358400","http://pbs.twimg.com/media/DKV_Q39XUAAwzl-.jpg","https://twitter.com/tractors_online/status/911274428872495104/photo/1",NA,"tractors-online.com/john-deere-405…","http://www.tractors-online.com/john-deere-4050-series/101840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See This: John Deere 40/50 Series, 35.00 GBP. "
"7","JohnDeereJobs","819724806",2017-09-22 17:00:07,"911273920019431424","John Deere is hiring an Accounting Intern in Moline, IL https://t.co/PjTOqa02Xc #JDJobs #Jobs #Intern",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast",NA,NA,NA,NA,"bit.ly/2h4Nqy0","http://bit.ly/2h4Nqy0",NA,NA,NA,"JDJobs Jobs Intern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere is hiring an Accounting Intern in Moline, IL "
"8","TamraPhe","1453342411",2017-09-22 16:57:54,"911273360910356480","John Deere Giveaway https://t.co/jN1ahzVoId",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"a.pgtb.me/wjhL5K/mGJ2v","http://a.pgtb.me/wjhL5K/mGJ2v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere Giveaway "
"9","ecwiscott","71381174",2017-09-22 16:53:30,"911272253404393473","@GoddessofGrain Oh I think you could drive one of these big John Deere's https://t.co/6W7evQ4wYu",0,1,FALSE,NA,FALSE,NA,"911221413775921152","851008638","GoddessofGrain","en","Twitter for Android","911272234672459776","http://pbs.twimg.com/media/DKV9RPFUEAAs4Hr.jpg","https://twitter.com/ecwiscott/status/911272253404393473/photo/1",NA,NA,NA,"GoddessofGrain","851008638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@GoddessofGrain Oh I think you could drive one of these big John Deere's "
"10","ECountryMusicR","713666547353563136",2017-09-22 16:52:44,"911272060307083264","#NowPlaying John Deere Beer by Robert Mizzell https://t.co/HyQKjrVc2j",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","SAM Broadcaster Cloud",NA,NA,NA,NA,"edinburghcountryradio.com","http://edinburghcountryradio.com/",NA,NA,NA,"NowPlaying",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#NowPlaying John Deere Beer by Robert Mizzell "
"11","FarolLtd","2425832498",2017-09-22 16:50:15,"911271435800387585","A narrow (160cm wide cab) John Deere 5090GF Martin Bailiss &amp; Luke Ward were out installing at a vineyard near Midhu… https://t.co/XFyYE9xbIx",2,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/911271435800387585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A narrow (160cm wide cab) John Deere 5090GF Martin Bailiss &amp; Luke Ward were out installing at a vineyard near Midhu… "
"12","JoeBailitz","414929094",2017-09-22 16:48:15,"911270933507141632","Why John Deere Just Spent $305 Million on a Lettuce-Farming Robot https://t.co/ahfXFWjYjU https://t.co/oCgotaoDKX",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","VoiceStorm","911270929132425216","http://pbs.twimg.com/media/DKV8FPkUEAAZvt2.jpg","https://twitter.com/JoeBailitz/status/911270933507141632/photo/1",NA,"bit.ly/2xXsNi5","http://bit.ly/2xXsNi5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Why John Deere Just Spent $305 Million on a Lettuce-Farming Robot "
"13","FarmingMods2013","2215884078",2017-09-22 16:47:21,"911270705437831176","JOHN DEERE 7530/7430 V3.0 https://t.co/XNLLuDDL5x https://t.co/Vw63qr79ZS",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","911270703227297797","http://pbs.twimg.com/media/DKV74GAVYAUzFuU.jpg","https://twitter.com/FarmingMods2013/status/911270705437831176/photo/1",NA,"farming-mods.net/mod/john-deere…","http://www.farming-mods.net/mod/john-deere-75307430-v3-0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOHN DEERE 7530/7430 V3.0 "
"14","UKTractorSales","853261302109700096",2017-09-22 16:45:20,"911270197138407424","eBay: 1994 John Deere 1950 tractor 5462hrs https://t.co/y2UgwuIxKg #tractors #farming https://t.co/LMqfpBFpgX",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","911270191820029954","http://pbs.twimg.com/media/DKV7aU3VwAI0n5f.jpg","https://twitter.com/UKTractorSales/status/911270197138407424/photo/1",NA,"rssdata.net/PpmLf4","http://rssdata.net/PpmLf4",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: 1994 John Deere 1950 tractor 5462hrs "
"15","UKTractorSales","853261302109700096",2017-09-22 16:45:15,"911270177135661056","eBay: 2013 JOHN DEERE 3720 COMPACT TRACTOR WITH LOADER https://t.co/Xks5WQf3LE #tractors #farming https://t.co/cfR5Cn8r7p",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","911270172178112512","http://pbs.twimg.com/media/DKV7ZLsV4AAlAgb.jpg","https://twitter.com/UKTractorSales/status/911270177135661056/photo/1",NA,"rssdata.net/PpmLbS","http://rssdata.net/PpmLbS",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: 2013 JOHN DEERE 3720 COMPACT TRACTOR WITH LOADER "
"16","SharrDonald","771004707523342336",2017-09-22 16:44:53,"911270084013936640","@pink_lady56 His John Deere got away from him.",0,0,FALSE,NA,FALSE,NA,"911206002321760259","291874773","pink_lady56","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"pink_lady56","291874773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@pink_lady56 His John Deere got away from him."
"17","WeeklyNewsToday","863836025738502144",2017-09-22 16:44:51,"911270077496020992","1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 https://t.co/6OMcSm7Bf4 https://t.co/LQWs75IzO9",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","911270075390242817","http://pbs.twimg.com/media/DKV7TjIUMAEo4oG.jpg","https://twitter.com/WeeklyNewsToday/status/911270077496020992/photo/1",NA,"copenhaverconstructioninc.com/2017/09/22/199…","http://copenhaverconstructioninc.com/2017/09/22/1997-john-deere-690elc-excavator-for-sale-no-reserve-internet-auction-october-12-2017/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 "
"18","BobbyMcIntyre2","429518085",2017-09-22 16:44:49,"911270068163670016","1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 https://t.co/Eib2oBrC2w https://t.co/6sGLTNvD3U",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","911270065529483265","http://pbs.twimg.com/media/DKV7S-ZU8AEmF55.jpg","https://twitter.com/BobbyMcIntyre2/status/911270068163670016/photo/1",NA,"copenhaverconstructioninc.com/2017/09/22/199…","http://copenhaverconstructioninc.com/2017/09/22/1997-john-deere-690elc-excavator-for-sale-no-reserve-internet-auction-october-12-2017/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 "
"19","rockstarseopro","795024244606283776",2017-09-22 16:44:39,"911270026648391680","1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 https://t.co/eTKwh6JnEN https://t.co/6Q5wFfqsSv",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","911270023917797376","http://pbs.twimg.com/media/DKV7QjYVAAAGSDA.jpg","https://twitter.com/rockstarseopro/status/911270026648391680/photo/1",NA,"copenhaverconstructioninc.com/2017/09/22/199…","http://copenhaverconstructioninc.com/2017/09/22/1997-john-deere-690elc-excavator-for-sale-no-reserve-internet-auction-october-12-2017/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 "
"20","ConstructionWa_","2975158534",2017-09-22 16:44:37,"911270017450332160","1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 https://t.co/MZxvUyEzJV https://t.co/LnZ4jxghCG",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com","911270015428575232","http://pbs.twimg.com/media/DKV7QDwVwAAThE9.jpg","https://twitter.com/ConstructionWa_/status/911270017450332160/photo/1",NA,"copenhaverconstructioninc.com/2017/09/22/199…","http://copenhaverconstructioninc.com/2017/09/22/1997-john-deere-690elc-excavator-for-sale-no-reserve-internet-auction-october-12-2017/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997 John Deere 690ELC excavator for sale | no-reserve Internet auction October 12, 2017 "
"21","ConstructionWa_","2975158534",2017-09-22 16:44:21,"911269951335391232","(1997 John Deere 690ELC excavator for sale | ...)  - https://t.co/MZxvUyWaBt #RoadConstruction #RockCrushing… https://t.co/W3348BjF3K",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Copenhaver Construction Inc",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/199… twitter.com/i/web/status/9…","http://copenhaverconstructioninc.com/2017/09/22/1997-john-deere-690elc-excavator-for-sale-no-reserve-internet-auction-october-12-2017/ https://twitter.com/i/web/status/911269951335391232",NA,NA,NA,"RoadConstruction RockCrushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(1997 John Deere 690ELC excavator for sale | ...)  - "
"22","Windwalkers1","4225168053",2017-09-22 16:42:05,"911269379521757185","@joshtpm Tbf, @jontester woulda ridden a John Deere to that meeting if Deere made an aide sidecar.",0,0,FALSE,NA,FALSE,NA,"911269088139333632","21268897","joshtpm","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"joshtpm jontester","21268897 16473577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@joshtpm Tbf, @jontester woulda ridden a John Deere to that meeting if Deere made an aide sidecar."
"23","susdock_ebooks","720802943918809088",2017-09-22 16:39:56,"911268837269622785","liberals: john deere tractor's dick is shaped like felix is the most autistic of the chapo boys",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","susebooks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"liberals: john deere tractor's dick is shaped like felix is the most autistic of the chapo boys"
"24","FXS_Stocks_EN","4643811147",2017-09-22 16:39:43,"911268783934885891","John Deere recalls 25,000 lawn tractors for a 'crash hazard' #Yahoo: DE.US #DE.US #United States #S&amp;P 500 Index https://t.co/SZ5fIWfOdM",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","FXS_Stocks_EN",NA,NA,NA,NA,"dukascopy.com/refpro/in.php?…","https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDYwOTgzNzIwOTgzMzIwNzMwLz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg==",NA,NA,NA,"Yahoo DE United S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere recalls 25,000 lawn tractors for a 'crash hazard' #Yahoo: DE.US #DE.US #United States #S&amp;P 500 Index "
"25","SamHofer17","868127014795882496",2017-09-22 16:35:37,"911267754530836480","@rbgibbfarms @RachelNotley @JustinTrudeau Only John Deere starts like this lol",0,1,FALSE,NA,FALSE,NA,"911265827936075776","606800871","rbgibbfarms","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"rbgibbfarms RachelNotley JustinTrudeau","606800871 42836999 14260960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@rbgibbfarms @RachelNotley @JustinTrudeau Only John Deere starts like this lol"
"26","samanthaaabrams","587827676",2017-09-22 16:29:16,"911266156178272256","kaitlyn just called a jon boat a john deere green boat <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kaitlyn just called a jon boat a john deere green boat <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>"
"27","JohnDeereJobs","819724806",2017-09-22 16:27:04,"911265600441380864","John Deere is hiring a Casting Development Engineer in Waterloo, IA https://t.co/0PTqSkdtFk #JDJobs #Jobs",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast",NA,NA,NA,NA,"bit.ly/2vxLVTb","http://bit.ly/2vxLVTb",NA,NA,NA,"JDJobs Jobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere is hiring a Casting Development Engineer in Waterloo, IA "
"28","reelsandmore","210059545",2017-09-22 16:25:26,"911265189986750469","Check out RE62419 GENUINE JOHN DEERE Fuel Filter for John Deere Engines 4039T &amp; 6076 #JohnDeere https://t.co/bkgHpZOS39 via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/-/17285737…","http://www.ebay.com/itm/-/172857377710?roken=cUgayN&soutkn=8Hu6To","eBay","19709040",NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out RE62419 GENUINE JOHN DEERE Fuel Filter for John Deere Engines 4039T &amp; 6076 #JohnDeere "
"29","zachal777","881772813203382272",2017-09-22 16:24:13,"911264884503011328","OEM John Deere transmission pulley with fan https://t.co/BSCrofQCkP",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","IFTTT",NA,NA,NA,NA,"ift.tt/2fDXKgH","http://ift.tt/2fDXKgH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OEM John Deere transmission pulley with fan "
"30","reelsandmore","210059545",2017-09-22 16:22:26,"911264434978480128","*NEW* OEM John Deere RE62419 FUEL Filter  J219 #JohnDeere https://t.co/ZHkZtxpycP via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"de","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/-/17285861…","http://www.ebay.com/itm/-/172858610410?roken=cUgayN&soutkn=90Ff6X","eBay","19709040",NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"*NEW* OEM John Deere RE62419 FUEL Filter  J219 #JohnDeere "
"31","reelsandmore","210059545",2017-09-22 16:22:19,"911264404838273024","Check out *NEW* OEM John Deere RE62419 FUEL Filter  J219 #JohnDeere https://t.co/ZHkZtxpycP via @eBay",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"ebay.com/itm/-/17285861…","http://www.ebay.com/itm/-/172858610410?roken=cUgayN&soutkn=90Ff6X","eBay","19709040",NA,"JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check out *NEW* OEM John Deere RE62419 FUEL Filter  J219 #JohnDeere "
"32","LaurentBENOIT_","512076239",2017-09-22 16:21:08,"911264107164205056","#Agroéquipement
Voici la vidéo explicative pour le ""Round Bale Accumulator"" John Deere https://t.co/xk486hQux7",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"fr","Facebook",NA,NA,NA,NA,"fb.me/1FBDv0Vyn","http://fb.me/1FBDv0Vyn",NA,NA,NA,"Agroéquipement",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#Agroéquipement
Voici la vidéo explicative pour le ""Round Bale Accumulator"" John Deere "
"33","NewsChannel10","15236959",2017-09-22 16:03:10,"911259588263071750","RECALL ALERT: John Deere recalls lawn tractors due to crash hazard
Details &gt;&gt; https://t.co/KqCtjzKZRz https://t.co/N14hbV18OV",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Buffer","911259585893117952","http://pbs.twimg.com/media/DKVxw-tUMAA8Zqu.jpg","https://twitter.com/NewsChannel10/status/911259588263071750/photo/1",NA,"buff.ly/2fe7Rb6","https://buff.ly/2fe7Rb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RECALL ALERT: John Deere recalls lawn tractors due to crash hazard
Details &gt;&gt; "
"34","WeeklyNewsToday","863836025738502144",2017-09-22 16:01:30,"911259165351440385","John Deere 672GP at AIS Construction Equipment https://t.co/lamKBFvqCl",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/joh…","http://copenhaverconstructioninc.com/2017/09/22/john-deere-672gp-at-ais-construction-equipment/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 672GP at AIS Construction Equipment "
"35","BobbyMcIntyre2","429518085",2017-09-22 16:01:28,"911259160397991939","John Deere 672GP at AIS Construction Equipment https://t.co/mznoz9yBfC",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/joh…","http://copenhaverconstructioninc.com/2017/09/22/john-deere-672gp-at-ais-construction-equipment/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 672GP at AIS Construction Equipment "
"36","rockstarseopro","795024244606283776",2017-09-22 16:01:21,"911259128231841795","John Deere 672GP at AIS Construction Equipment https://t.co/t2Nl8YmwPz",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/joh…","http://copenhaverconstructioninc.com/2017/09/22/john-deere-672gp-at-ais-construction-equipment/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 672GP at AIS Construction Equipment "
"37","ConstructionWa_","2975158534",2017-09-22 16:01:19,"911259122032627712","John Deere 672GP at AIS Construction Equipment https://t.co/Y0XNQ5qyJr",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","WordPress.com",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/joh…","http://copenhaverconstructioninc.com/2017/09/22/john-deere-672gp-at-ais-construction-equipment/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere 672GP at AIS Construction Equipment "
"38","ConstructionWa_","2975158534",2017-09-22 16:00:50,"911259000716509185","(John Deere 672GP at AIS Construction Equipment)  - https://t.co/Y0XNQ58XkR #RoadConstruction #RockCrushing… https://t.co/nuXYD5ISOS",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Copenhaver Construction Inc",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/09/22/joh… twitter.com/i/web/status/9…","http://copenhaverconstructioninc.com/2017/09/22/john-deere-672gp-at-ais-construction-equipment/ https://twitter.com/i/web/status/911259000716509185",NA,NA,NA,"RoadConstruction RockCrushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(John Deere 672GP at AIS Construction Equipment)  - "
"39","DysonSchool","312721427",2017-09-22 16:00:10,"911258831774191616","Professor Joshua Woodard's app, @AgAnalytics, has integrated its technology with @JohnDeere:… https://t.co/ELn3zrkfcr",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Buffer",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/911258831774191616","AgAnalytics JohnDeere","751475984994439168 18726666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Professor Joshua Woodard's app, @AgAnalytics, has integrated its technology with @JohnDeere:… "
"40","TodayNewsLife","879306646547185664",2017-09-22 15:55:26,"911257639081963521","ALERT: JOHN DEERE JUST ISSUED MASSIVE RECALL – DON’T RIDE YOUR TRACTOR UNTIL YOU READ THIS | TODAY NEWS https://t.co/fj3foW1m2e",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Google",NA,NA,NA,NA,"youtu.be/kd5BXcdhOTI?a","http://youtu.be/kd5BXcdhOTI?a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALERT: JOHN DEERE JUST ISSUED MASSIVE RECALL – DON’T RIDE YOUR TRACTOR UNTIL YOU READ THIS | TODAY NEWS "
"41","Stat079","997859143",2017-09-22 15:53:45,"911257215549493249","A John Deere fan I feel! @JohnDeere @PTuckwellLtd https://t.co/Xyf5WxzlFP",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone","911257192099143681","http://pbs.twimg.com/media/DKVvlpIW4AExBE4.jpg","https://twitter.com/Stat079/status/911257215549493249/photo/1",NA,NA,NA,"JohnDeere PTuckwellLtd","18726666 4918860064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A John Deere fan I feel! @JohnDeere @PTuckwellLtd "
"42","TheTreyJames","2864052272",2017-09-22 15:53:03,"911257040319913984","Mr. John Deere <f0><U+009F><U+009A><U+009C> https://t.co/236XUDFYwr",0,2,TRUE,"910916205031985152",FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/just1wish/stat…","https://twitter.com/just1wish/status/910916205031985152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mr. John Deere <ed><U+00A0><U+00BD><ed><U+00BA><U+009C> "
"43","RebeccaDevlin10","883417504084877313",2017-09-22 15:52:19,"911256855497793541","Deere’s https://t.co/aOLiV0DoPZ",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Periscope",NA,NA,NA,NA,"pscp.tv/w/bJPXszFvUEtM…","https://www.pscp.tv/w/bJPXszFvUEtMWW1CbkF3amR8MWRSS1puWmF5ZFZLQhacog5NRej3Ixgf26w6a0jJVfB8f91PTRdRXhebhhpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deere’s "
"44","FM96JimKelly","240302600",2017-09-22 15:49:03,"911256033208815617","@NotMarkCameron I bet he's wearing bright green John Deere socks too. #pandering",0,1,FALSE,NA,FALSE,NA,"911254250721865728","25503085","NotMarkCameron","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"NotMarkCameron","25503085",NA,"pandering",NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NotMarkCameron I bet he's wearing bright green John Deere socks too. #pandering"
"45","indiana_lawyers","234262015",2017-09-22 15:46:33,"911255406110035968","Froghead Industries Stereo for John Deere XUV 550/850-Bluetooth-LED Speakers https://t.co/AtXEvz76GC",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","IFTTT",NA,NA,NA,NA,"aeson.firefeuer.info/US/categories/…","http://aeson.firefeuer.info/US/categories/twt/?item=253168877269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Froghead Industries Stereo for John Deere XUV 550/850-Bluetooth-LED Speakers "
"46","Ikihome_deere_","766996257248194560",2017-09-22 15:38:37,"911253406378897409","<U+4FFA><U+306F>…<U+5ACC><U+306A><U+3053><U+3068><U+304C><U+3042><U+308C><U+3070><U+7A7A><U+3092><U+898B><U+4E0A><U+3052><U+3066><U+307F><U+308B>………<U+3002>
<U+5C11><U+3057><U+306F><U+697D><U+306B><U+306A><U+308B><U+304B><U+3082><U+3057><U+308C><U+306A><U+3044>…………<U+3002>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"ja","twittbot.net",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<U+4FFA><U+306F>…<U+5ACC><U+306A><U+3053><U+3068><U+304C><U+3042><U+308C><U+3070><U+7A7A><U+3092><U+898B><U+4E0A><U+3052><U+3066><U+307F><U+308B>………<U+3002>
<U+5C11><U+3057><U+306F><U+697D><U+306B><U+306A><U+308B><U+304B><U+3082><U+3057><U+308C><U+306A><U+3044>…………<U+3002>"
